ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Interna oznaka oddanih prostorov;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta oddanih prostorov;Opremljenost oddanih prostorov;Mikrolokacija oddanih prostorov;Izložba;Nakupovalni center;Površina oddanih prostorov;Površina oddanih prostorov enaka delu stavbe;Pogodbena najemnina posameznih oddanih prostorov;Opombe o oddanih prostorih;Leto izgradnje stavbe;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina dela stavbe;Prostori dela stavbe;Uporabna površina oddanih prostorov;Gostinski vrt;Vključenost gostinskega vrta v najemnino;Površina gostinskega vrta
504886;1723;VIČ;LJUBLJANA;3637;1;O1;LJUBLJANA;CESTA DVEH CESARJEV;393;;;5;0;3;;;16,31;;;;1982;1220301 - Poslovni prostori;pritličje;;752,4;472,4; poslovni prostor;16,31;;;
484497;964;VELENJE;VELENJE;2534;1;;VELENJE;PREŠERNOVA CESTA;10;;;5;0;3;;;5;;;;1980;1220201 - Banka, pošta, zavarovalnica;pritličje;;2707,9;2534; poslovni prostor;5;;;
500397;1075;OSTROŽNO;CELJE;609;9;OD 45 - 65M2;CELJE;ULICA OB GOZDU;3;;9;2;0;;;;35,88;;;;1980;2 - Stanovanje;mansarda;;51,2;31,7; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
513503;1911;KAMNIK;KAMNIK;1082;52;;Kamnik;Ljubljanska cesta;3;D;;3;0;;;;14,5;;;;1999;1242003 - Pokrito parkirišče;drugo;;14,5;14,5; garažni parkirni prostor;14,5;;;
484292;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;4648;6;5446;LJUBLJANA;BOBROVA ULICA;5;;6;2;0;;;;67,56;;;;2005;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;3;71,5;62,2; bivalni prostor | klet | zaprta terasa, balkon, loža;;;;
500997;1095;VITANJE;VITANJE;266;2;;VITANJE;DOLIŠKA CESTA;24;A;;15;1;;;;23;;;;1980;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;mansarda;;270;270; bivalni prostor;;;;
508961;2626;IZOLA;IZOLA;5752;209;;;;;;;3;0;;;;25;;;;2017;15 - Garaža;klet;;25;25; garaža;;;;
476477;1735;STOŽICE;LJUBLJANA;1574;1;;LJUBLJANA;ŠTEMBALOVA ULICA;34;;1;2;0;;;;16;;;;1932;1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema;pritličje;2;51,6;48,6; bivalni prostor | klet;16;;;
483954;1757;NADGORICA;LJUBLJANA;828;35;PM-K24;;;;;35;3;0;;;;11,3;;;;2007;1242003 - Pokrito parkirišče;klet;;11,3;11,3; garažni parkirni prostor;;;;
496180;1737;TABOR;LJUBLJANA;230;67;;LJUBLJANA;TRDINOVA ULICA;9;;67;3;0;;;;12;;;;1980;16 - Garažno parkirno mesto;nadstropje;;2997,8;1462,5; garažni parkirni prostor;;;;
517511;1739;ZGORNJA ŠIŠKA;LJUBLJANA;3234;26;;Ljubljana;Bergantova ulica;10;;;4;0;;;;18,7;;;;2001;1242002 - Garaža;klet;;18,7;18,7; garaža;;;;
513116;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1995;292;;LJUBLJANA;GLONARJEVA ULICA;4;;292;15;0;;;;4,5;;;;2004;33 - Klet;klet;;4,5;4,5; klet;;;;
513420;1730;MOSTE;LJUBLJANA;4210;485;;LJUBLJANA;AMERIŠKA ULICA;8;;;4;0;;;;11,4;;;;2010;15 - Garaža;klet;;11,4;11,4; garaža;;;;
497409;1783;GROSUPLJE NASELJE;GROSUPLJE;1435;2;;GROSUPLJE;INDUSTRIJSKA CESTA;1;K;2;5;1;3;;;60;;;;2002;17 - Del stavbe za industrijsko rabo;nadstropje;;602,4;602,4; proizvodni in skladiščni prostor;60;;;
483891;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;3370;1;;SLOVENSKA BISTRICA;RIMSKA ULICA;4;;;5;0;3;;;43,75;;;;2008;1251001 - Industrijski del stavbe;pritličje;;690;690; proizvodni in skladiščni prostor;;;;
479808;2605;KOPER;KOPER;2044;1;;Koper;Ljubljanska cesta;9;;;14;1;;;;30;;;;1980;1252002 - Skladišča;pritličje;;1228;1228; proizvodni in skladiščni prostor;;;;
483947;338;SREDIŠČE;SREDIŠČE OB DRAVI;100;5;SKLADIŠČE;Središče ob Dravi;Ljutomerska cesta;4;;5;11;1;;;;351,7;;;;1910;1252002 - Skladišča;nadstropje;;351,7;351,7; proizvodni in skladiščni prostor;;;;
497193;1456;NOVO MESTO;NOVO MESTO;645;6;0;Novo mesto;Jerebova ulica;8;;6;2;0;;;;32,99;;;;1948;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;34,4;30,3; bivalni prostor | klet;;;;
492139;1737;TABOR;LJUBLJANA;230;63;;LJUBLJANA;TRDINOVA ULICA;9;;63;3;0;;;;12;;;;1980;1242003 - Pokrito parkirišče;nadstropje;;2997,8;1462,5; garažni parkirni prostor;;;;
500626;2682;BRDO;LJUBLJANA;673;85;;;;;;;3;0;;;;11;;;;2007;1242002 - garaža v garažni hiši;klet;;11;11; garaža;;;;
508163;1738;DRAVLJE;LJUBLJANA;2134;162;;LJUBLJANA;KLOPČIČEVA ULICA;4;;909;2;0;;;;72,3;;;;1978;2 - Stanovanje;nadstropje;;79,3;69,1; bivalni prostor | klet | zaprta terasa, balkon, loža;;0;;
517706;1871;TRBOVLJE;TRBOVLJE;868;102;9000619;TRBOVLJE;TRG FRANCA FAKINA;1;A;102;2;0;;;;29,34;;;;1987;2 - Stanovanje;pritličje;;29,3;26,9; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
499237;1077;CELJE;CELJE;1594;7;1 SOBA + KAB;Celje;Razlagova ulica;6;;7;2;0;;;;66,92;;;;1957;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;66,9;60,5; bivalni prostor | klet;;;;
490557;1735;STOŽICE;LJUBLJANA;1709;1;;;;;;;3;0;;;;12,15;;;;1993;1242002 - Garaža;pritličje;;3300,5;3300,5; garaža;;;;
483270;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
500599;1075;OSTROŽNO;CELJE;609;10;;CELJE;ULICA OB GOZDU;3;;10;2;0;;;;54,32;;;;1980;2 - Stanovanje;nadstropje;;54,8;53,9; bivalni prostor | klet;;;;
517677;2636;BEŽIGRAD;LJUBLJANA;7755;2;;LJUBLJANA;DUNAJSKA CESTA;117;;2;3;0;;;;360;;;;2003;33 - Klet;klet;;187,6;187,6; klet;360;;;
509452;1736;BRINJE I;LJUBLJANA;1344;1;pisarna 10;LJUBLJANA;SLOVENČEVA ULICA;19;A;;5;1;3;;;32,86;;;;1998;1251001 - Industrijski del stavbe;pritličje;;10362;10362; proizvodni in skladiščni prostor;32,86;;;
513057;149;TURNIŠČE;TURNIŠČE;641;1;;TURNIŠČE;ULICA ŠTEFANA KOVAČA;22;;;8;0;2;;;15,21;;;;1920;9 - Poslovni del stavbe;pritličje;;352;0; nedokončan prostor;;;;
508419;681;POBREŽJE;MARIBOR;560;23;;MARIBOR;CESTA XIV. DIVIZIJE;5;;23;2;0;;;;68,64;;;;1969;2 - Stanovanje;nadstropje;;71;66,1; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
508665;1738;DRAVLJE;LJUBLJANA;1918;4;4;Ljubljana;Stegne;18;A;4;13;0;;;;37,3;;;Ni določena za posamezen del, ampak za celotno stavbo št. 1918;1963;1271401 - Drug kmetijski del stavbe;pritličje;;37,3;37,3; kmetijski prostor;;;;
480107;2320;PRVAČINA;NOVA GORICA;136;3;;PRVAČINA;PRVAČINA;100;;3;16;1;;;;140,4;;;;1950;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;8;140,4;131,2; bivalni prostor;131,2;;;
499119;657;MARIBOR GRAD;MARIBOR;717;5;BIFE;;;;;;9;0;2;;;33;;;;1964;7 - Prehrambni gostinski obrat;pritličje;;33;33; lokal, prodajalna;33;1;1;876
508346;1723;VIČ;LJUBLJANA;237;1;;;;;;;1;1;;;;15;;;;1994;1 - Stanovanje v enostanovanjski stavbi;pritličje;;178,2;116,2; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;15;;;
521090;1380;ŠMARJE;SEVNICA;389;8;;SEVNICA;PLANINSKA CESTA;29;;7;2;0;;;;48,27;;;;1989;2 - Stanovanje;nadstropje;;51,6;42,5; bivalni prostor | klet | odprta terasa, balkon, loža;48,27;;;
504365;1726;ŠENTPETER;LJUBLJANA;579;26;;LJUBLJANA;ZALOŠKA CESTA;1;;26;3;0;;;;12;;;;2006;16 - Garažno parkirno mesto;;;12,5;12,5; garažni parkirni prostor;;;;
504726;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;7643;705;203;;;;;;3;0;;;;12,5;;;;2005;1242002 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
484398;1723;VIČ;LJUBLJANA;5542;23;5574;LJUBLJANA;CESTA V GORICE;29;;23;2;0;;;;66,6;;;;2007;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;3;68,2;62,9; bivalni prostor | klet;;;;
485747;1959;DOMŽALE;DOMŽALE;5557;249;;;;;;63;3;0;;;;12;;;;2003;1242003 - Pokrito parkirišče;drugo;;12;0; garažni parkirni prostor;;;;
508306;2636;BEŽIGRAD;LJUBLJANA;8145;33;;LJUBLJANA;DUNAJSKA CESTA;5; ;33;5;1;3;;;58,58;;;;1982;1220301 - Poslovni prostori;nadstropje;;504,2;501,8; poslovni prostor;58,58;;;
489017;657;MARIBOR GRAD;MARIBOR;1507;13;pritličje;MARIBOR;PARTIZANSKA CESTA;6;;13;9;1;2;;;65;;;;1925;1230104 - Prodajalna;pritličje;;66,8;66,8; lokal, prodajalna;;1;1;15
497663;1447;GORENJA STRAŽA;STRAŽA;1006;8;0;STRAŽA;POD SROBOTNIKOM;6;;;2;0;;;;45,38;;;;1954;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;;;;;-;;;;
479598;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1066;241;;;;;;;3;0;;;;12;;;;2008;1242003 - Pokrito parkirišče;klet;;12;12; garažni parkirni prostor;;;;
480574;1961;TRZIN;TRZIN;26;1;;TRZIN;ULICA RAŠIŠKE ČETE;11;;;1;1;;;;103;;;;1950;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;pritličje;5;103;89; bivalni prostor | odprta terasa, balkon, loža;89;;;
498097;1310;NOVA VAS;BREŽICE;301;13;;SLOVENSKA VAS;SLOVENSKA VAS;2;L;13;11;0;;;;188;;;;1966;10 - Trgovski del stavbe;pritličje;;188;188; lokal, prodajalna;188;;;
485151;1772;SLAPE;LJUBLJANA;5121;15;7364;LJUBLJANA;ZADOBROVŠKA CESTA;10;C;15;2;0;;;;54,83;;;;2011;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;57,1;47,3; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
485728;2636;BEŽIGRAD;LJUBLJANA;3626;428;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;13,7;;;;1996;1242003 - Pokrito parkirišče;klet;;13,7;13,7; garažni parkirni prostor;13,7;;;
492342;693;MIKLAVŽ NA DRAVSKEM POLJU;MIKLAVŽ NA DRAVSKEM POLJU;2769;307;;MIKLAVŽ NA DRAVSKEM POLJU;PTUJSKA CESTA;17;;307;6;0;2;;;77,8;;;;2004;1220201 - Banka, pošta, zavarovalnica;pritličje;;77,8;77,8; poslovni prostor;;;;
512686;1737;TABOR;LJUBLJANA;230;34;;LJUBLJANA;TRDINOVA ULICA;9;;34;3;0;;;;12;;;;1980;16 - Garažno parkirno mesto;drugo;;2997,8;1450; garažni parkirni prostor;;;;
517470;1727;POLJANSKO PREDMESTJE;LJUBLJANA;808;10;2.nadstropje;LJUBLJANA;ZEMLJEMERSKA ULICA;12;;10;5;1;3;;;7,14;;;;1975;9 - Poslovni del stavbe;nadstropje;;292,8;292,8; poslovni prostor;;;;
495061;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
489171;1739;ZGORNJA ŠIŠKA;LJUBLJANA;3;126;;LJUBLJANA;ULICA BRATOV UČAKAR;130;;;14;0;;;;1,5;;;;1980;13 - Skupna raba;;;172;0; skupni komunikacijski prostor;;;;
504854;2100;KRANJ;KRANJ;1283;1;;KRANJ;KOROŠKA CESTA;53;B;;9;1;2;;;46;;;;1989;52 - Trgovski del stavbe na bencinskih servisih;pritličje;;190,2;190,2; lokal, prodajalna | lokal, prodajalna;;1;1;58,58
496966;2706;ZELENA JAMA;LJUBLJANA;1025;205;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
508669;889;MEŽICA;MEŽICA;789;12;;MEŽICA;LEŠKA CESTA;13; ;12;2;0;;;;65,9;;;;1981;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;mansarda;;65,9;61,4; bivalni prostor | klet | odprta terasa, balkon, loža;61,4;;;
508756;889;MEŽICA;MEŽICA;510;24;24;MEŽICA;LENARTOVA ULICA;4;;24;2;0;;;;48,4;;;;1965;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;48,5;42,7; bivalni prostor | klet | zaprta terasa, balkon, loža;;;;
485535;1728;LJUBLJANA MESTO;LJUBLJANA;6;1;10-071-363;;;;;;14;0;;;;15;;;;1944;1274003 - Klet;pritličje;;88,6;88,6; klet | klet;;;;
480155;2120;PRIMSKOVO;KRANJ;1041;3;;KRANJ;CESTA STANETA ŽAGARJA;53;B;3;14;0;;;;22;;;;1975;1230301 - Bencinski servis za maloprodajo;pritličje;;210;210; tehnični prostor | tehnični prostor;;;;
485929;2357;IDRIJA MESTO;IDRIJA;673;1;;IDRIJA;ULICA SV. BARBARE;9;;;9;0;2;;;134,2;;;;1900;1211202 - Restavracija, gostilna;pritličje;3;134,2;124,2; lokal, prodajalna | tehnični prostor;124,2;0;;
492303;2626;IZOLA;IZOLA;2188;255;;;;;;;3;0;;;;14,8;;;;2004;16 - Garažno parkirno mesto;klet;;14,8;14,8; garažni parkirni prostor;14,8;;;
494554;1410;MIRNA;MIRNA;962;29;;MIRNA;SOKOLSKA ULICA;4;;3;2;0;;;;34,94;;;;1981;2 - Stanovanje;pritličje;;33,3;33,3; bivalni prostor;34,94;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;84;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
516910;889;MEŽICA;MEŽICA;1037;10;10;Mežica;Polena;10;;3;2;0;;;;84,8;;;;1890;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;84,8;75,6; bivalni prostor | klet;;;;
508240;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
479979;1723;VIČ;LJUBLJANA;3093;2;;LJUBLJANA;CESTA DOLOMITSKEGA ODREDA;10;C;;5;1;2;;;22;;;;1920;1252002 - Skladišča;pritličje;;1540;1540; proizvodni in skladiščni prostor;;;;
483896;1800;PODGORA;DOBREPOLJE;222;1;;;;;;;11;0;;;;70;;;;1967;1251001 - Industrijski del stavbe;pritličje;;1353;1353; proizvodni in skladiščni prostor;;;;
496980;2636;BEŽIGRAD;LJUBLJANA;3301;67;49;Ljubljana;Štihova ulica;7;;;3;0;;;;12,5;;;;1990;1242003 - Pokrito parkirišče;klet;;12,5;12,5; garažni parkirni prostor;;;;
501028;1577;KOČEVJE;KOČEVJE;2466;2;;;;;;;11;0;;;;1292;;;;1960;17 - Del stavbe za industrijsko rabo;pritličje;;1292;1292; proizvodni in skladiščni prostor;1292;;;
485426;997;GOTOVLJE;ŽALEC;1020;13;;ŽALEC;KIDRIČEVA ULICA;5;;13;2;0;;;;78,18;;;;1975;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;3;78,2;71,4; bivalni prostor | klet | odprta terasa, balkon, loža;78,18;;;
479810;2631;PORTOROŽ;PIRAN;2531;2;;PORTOROŽ;OBALA;55;;2;5;0;3;;;21,62;;;;1979;1220301 - Poslovni prostori;pritličje;;5437,5;4895; poslovni prostor;;;;
479882;1725;AJDOVŠČINA;LJUBLJANA;585;90;;LJUBLJANA;AJDOVŠČINA;4;;90;5;0;3;;;129;;;;1980;1220301 - Poslovni prostori;nadstropje;;1267,7;1267,7; poslovni prostor;129;;;
484492;693;MIKLAVŽ NA DRAVSKEM POLJU;MIKLAVŽ NA DRAVSKEM POLJU;1185;2;;MIKLAVŽ NA DRAVSKEM POLJU;ULICA SVOBODE;13;;1;6;1;2;;;30;;;;1991;1271401 - Drug kmetijski del stavbe;pritličje;;30;30; kmetijski prostor;30;;;
485727;2636;BEŽIGRAD;LJUBLJANA;3626;462;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,3;;;;1996;1242003 - Pokrito parkirišče;klet;;12,3;12,3; garažni parkirni prostor;12,3;;;
498136;1738;DRAVLJE;LJUBLJANA;1456;120;1738-1456-120;LJUBLJANA;BRILEJEVA ULICA;15;;120;2;1;;;;31,9;;;;1982;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;31,9;24,6; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
508299;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
487188;659;TABOR;MARIBOR;2854;3;3;MARIBOR;PARMOVA ULICA;20;;3;2;1;;;;70,7;;;;1935;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;3;74,7;70,7; bivalni prostor | klet;70,7;;;
505033;2636;BEŽIGRAD;LJUBLJANA;660;1;;LJUBLJANA;DIMIČEVA ULICA;13;;;5;1;3;;;35,8;;;;1980;1220301 - Poslovni prostori;pritličje;;3330,1;3092,5; poslovni prostor;;;;
479673;661;LIMBUŠ;MARIBOR;951;1;;;;;;;5;1;2;;;20;;;;1960;1220301 - Poslovni prostori;pritličje;;1641,9;1302,8; poslovni prostor;20;;;
484990;1770;KAŠELJ;LJUBLJANA;5368;54;8371;LJUBLJANA;ZALOŠKA CESTA;273;;;4;0;;;;12,25;;;;2018;1242003 - Pokrito parkirišče;klet;;12,5;12,5; garažni parkirni prostor;;;;
497170;1736;BRINJE I;LJUBLJANA;3365;1;4/4;LJUBLJANA;DUNAJSKA CESTA;151;;;5;0;3;;;66,92;;;;2009;9 - Poslovni del stavbe;pritličje;;7370,4;3753; garaža | poslovni prostor | skupni komunikacijski prostor | tehnični prostor;66,92;;;
488670;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
512963;972;ŠMARTNO OB PAKI;ŠMARTNO OB PAKI;716;13;;ŠMARTNO OB PAKI;ŠMARTNO OB PAKI;84;B;13;2;0;;;;60,63;;;;2007;2 - Stanovanje;nadstropje;;66,9;54,3; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
484600;1723;VIČ;LJUBLJANA;5541;22;5544;LJUBLJANA;CESTA V GORICE;27;;22;2;0;;;;51,86;;;;2007;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;54,1;49; bivalni prostor | klet;;;;
486017;1026;LAŠKO;LAŠKO;331;5;9000096;LAŠKO;SAVINJSKO NABREŽJE;6;;5;2;0;;;;42,24;;;;1971;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;45,2;36,9; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
444424;2455;SEŽANA;SEŽANA;448;2;P2;SEŽANA;PARTIZANSKA CESTA;75;;1;5;1;2;;;13,65;;;;1964;1220301 - Poslovni prostori;pritličje;;566,8;413,8; poslovni prostor | skupne sanitarije | skupni komunikacijski prostor;13,65;;;
497700;2169;KRANJSKA GORA;KRANJSKA GORA;1332;23;;KRANJSKA GORA;VITRANŠKA ULICA;11;A;23;12;1;;;;49,8;;;;2006;2 - Stanovanje;klet;;49,8;39,6; bivalni prostor | odprta terasa, balkon, loža;39,6;;;
504953;1625;RIBNICA;RIBNICA;441;1;;RIBNICA;VRVARSKA POT;3;;;5;1;3;;;18;;;;1930;9 - Poslovni del stavbe;pritličje;;338,6;338,6; poslovni prostor;18;;;
513069;1783;GROSUPLJE NASELJE;GROSUPLJE;1357;36;36;GROSUPLJE;KOLODVORSKA CESTA;2;;36;5;1;3;;;22,69;;;;1950;8 - Poslovni prostor javne uprave;nadstropje;;22,7;22,7; poslovni prostor;;;;
521258;660;STUDENCI;MARIBOR;3054;3;Pisarna št. 3;MARIBOR;LIMBUŠKA CESTA;79;;;5;1;3;;;10;;;;1980;9 - Poslovni del stavbe;nadstropje;;238,1;137,9; poslovni prostor | zaprta terasa, balkon, loža;10;;;
504874;1229;PODČETRTEK;PODČETRTEK;331;2;;;;;;2;6;0;2;;;35;;;;1980;10 - Trgovski del stavbe;pritličje;;36,3;36,3; lokal, prodajalna;35;;;
504978;1100;ZREČE;ZREČE;982;2;;ZREČE;CESTA NA ROGLO;4;B;2;6;0;2;;;35;;;;1991;12 - Del stavbe za opravljanje storitev;pritličje;;62,2;62,2; lokal, prodajalna;35;;;
508718;889;MEŽICA;MEŽICA;875;8;8;MEŽICA;TRG 4. APRILA;6;;8;2;0;;;;65,5;;;;1937;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;65,5;45,5; bivalni prostor | klet;;;;
516919;1730;MOSTE;LJUBLJANA;4075;119;;LJUBLJANA;ŠMARTINSKA CESTA;140;;2;4;0;;;;12;;;;2000;15 - Garaža;klet;;12;12; garaža;;;;
504763;1736;BRINJE I;LJUBLJANA;3392;304;;;;;;;3;0;;;;12,5;;;;2014;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;12,5;;;
509136;1730;MOSTE;LJUBLJANA;4241;18;;;;;;18;7;0;2;;;9,4;;;;1862;1220301 - Poslovni prostori;pritličje;;9,4;9,4; poslovni prostor;;;;
521053;657;MARIBOR GRAD;MARIBOR;1121;12;;MARIBOR;RAZLAGOVA ULICA;2;;12;2;1;;;;112,6;;;;2010;2 - Stanovanje;nadstropje;;112,6;82,6; bivalni prostor | klet;112,6;;;
521059;1738;DRAVLJE;LJUBLJANA;3344;370;;LJUBLJANA;KAVADARSKA CESTA;5;;;3;0;;;;12;;;;2010;15 - Garaža;klet;;12;12; garaža;;;;
479996;1736;BRINJE I;LJUBLJANA;1004;9;;LJUBLJANA;BARAGOVA ULICA;7;B;;11;0;;;;5,1;;;;1963;1252002 - Skladišča;pritličje;;5,1;5,1; shramba, sušilnica, pralnica;;;;
505394;2636;BEŽIGRAD;LJUBLJANA;3154;154;;LJUBLJANA;ŠTIHOVA ULICA;13;;;3;0;;;;12,2;;;;1991;16 - Garažno parkirno mesto;klet;;12,2;12,2; garažni parkirni prostor;12,2;;;
489509;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1996;63;;LJUBLJANA;GESTRINOVA ULICA;5;;3;2;1;;;;85,3;;;;1929;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;85,3;83,6; bivalni prostor | odprta terasa, balkon, loža;;;;
484236;1732;ŠTEPANJA VAS;LJUBLJANA;764;8;2930;LJUBLJANA;STELETOVA ULICA;8;;8;2;0;;;;63,01;;;;1975;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;2;65,8;60,9; bivalni prostor | klet;;;;
480344;659;TABOR;MARIBOR;3247;102;;MARIBOR;ENDLICHERJEVA ULICA;9;;102;2;1;;;;50;;;;1956;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;2;50;44,2; bivalni prostor | klet;44,2;;;
494967;1590;KOČEVSKA REKA;KOČEVJE;142;1;14/P-12;KOČEVSKA REKA;KOČEVSKA REKA;12;;;16;1;;;;45;;;;1940;1 - Stanovanje v enostanovanjski stavbi;pritličje;;600,3;502,1; bivalni prostor | klet;45;;;
497215;1723;VIČ;LJUBLJANA;2119;2;;LJUBLJANA;ROŽNA DOLINA, CESTA XV;3; ;1;1;1;;;;94;;;;1979;1220301 - Poslovni prostori;pritličje;;94;45; poslovni prostor;;;;
508610;1577;KOČEVJE;KOČEVJE;2401;1;;Kočevje;Borova pot;1; ;;4;1;;;;40;;;;1995;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;pritličje;;276,8;104,2; bivalni prostor | bivalni prostor | klet | klet | odprta terasa, balkon, loža | odprta terasa, balkon, loža;;;;
485171;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1054;117;4437;;;;;117;4;0;;;;12,16;;;;2002;1242003 - Pokrito parkirišče;klet;;12,2;12,2; garažni parkirni prostor;;;;
497643;680;TEZNO;MARIBOR;516;1;;MARIBOR;PTUJSKA CESTA;81;;;1;1;;;;25;;;;1950;1 - Stanovanje v enostanovanjski stavbi;pritličje;;92;77; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
486114;1738;DRAVLJE;LJUBLJANA;1394;136;;LJUBLJANA;CELOVŠKA CESTA;264;;136;2;1;;;;21,5;;;;1983;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;21,5;21,5; bivalni prostor;21,5;;;
512674;1737;TABOR;LJUBLJANA;230;67;;LJUBLJANA;TRDINOVA ULICA;9;;67;3;0;;;;12;;;;1980;16 - Garažno parkirno mesto;nadstropje;;2997,8;1462,5; garažni parkirni prostor;;;;
513448;725;KOT;SLOVENSKA BISTRICA;43;6;;Lukanja;Lukanja;6;A;6;2;1;;;;62,2;;;;1962;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;62,2;50,8; bivalni prostor | klet | odprta terasa, balkon, loža;50,8;;;
517448;2636;BEŽIGRAD;LJUBLJANA;7937;580;;;;;;;3;0;;;;11,6;;;;1996;1242003 - Pokrito parkirišče;klet;;11,6;11,6; garažni parkirni prostor;11,6;;;
512730;1483;KANDIJA;NOVO MESTO;582;22;22;NOVO MESTO;MUŠIČEVA ULICA;15;;22;5;1;2;;;116;;;;1999;1220301 - Poslovni prostori;pritličje;;116;116; poslovni prostor;;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;190;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
501066;1577;KOČEVJE;KOČEVJE;294;1;1;KOČEVJE;ŠEŠKOVA ULICA;16;;1;2;1;;;;20;;;;1910;1230104 - Prodajalna;pritličje;;160,2;139; lokal, prodajalna;20;;;
